Name,Value,,,,,,,,,,,,,,,
Schedule,PosnerExogenous_probe_tone,,,,,,,,,,,,,,,
Environment,Chamber4 [4],,,,,,,,,,,,,,,
Date/Time,13/07/2019 18:36,,,,,,,,,,,,,,,
Database,TEST,,,,,,,,,,,,,,,
SessionId,1051,,,,,,,,,,,,,,,
Index,0,,,,,,,,,,,,,,,
Version,N/A,,,,,,,,,,,,,,,
MachineName,KMBD-03541-W,,,,,,,,,,,,,,,
SGuid,,,,,,,,,,,,,,,,
Animal ID,999,,,,,,,,,,,,,,,
Application_Version,ABET II Touch 18.11.01.0,,,,,,,,,,,,,,,
Max_Number_Trials,0,,,,,,,,,,,,,,,
Max_Schedule_Time,0,,,,,,,,,,,,,,,
Schedule_Start_Time,2019-07-13T18:36:55.200,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
----------,,,,,,,,,,,,,,,,
Evnt_Time,Evnt_ID,Evnt_Name,Item_Name,Alias_Name,Group_ID,Num_Args,Arg1_Name,Arg1_Value,Arg2_Name,Arg2_Value,Arg3_Name,Arg3_Value,Arg4_Name,Arg4_Value,Arg5_Name,Arg5_Value
1224.904,16,Variable Event,Hold_Success_Counter,,9,1,Value,15,,,,,,,,
1224.904,16,Variable Event,aCounter_NoAE,,9,1,Value,74,,,,,,,,
1224.904,16,Variable Event,First_Analysis,,9,1,Value,0,,,,,,,,
1224.904,16,Variable Event,Change_Hold_Time,,9,1,Value,1,,,,,,,,
1224.904,61,Group Maintain Event,Group Change,,9,1,New Group,9,,,,,,,,
1225.076,31,Touch Up Event,Posner task,,9,4,Position,3,Image 1,0,CoordX,57,CoordY,180,,
1225.148,38,Input Transition On Event,FIRBeam #1,,9,0,,,,,,,,,,
1225.372,39,Input Transition Off Event,FIRBeam #1,,9,0,,,,,,,,,,
1225.64,38,Input Transition On Event,BIRBeam #1,,9,0,,,,,,,,,,
1225.692,39,Input Transition Off Event,BIRBeam #1,,9,0,,,,,,,,,,
1226.344,38,Input Transition On Event,Tray #1,,9,0,,,,,,,,,,
1226.345,1,Condition Event,Reward Collected,,9,0,,,,,,,,,,
1226.345,4,Output Off Event,TrayLight #1,,9,0,,,,,,,,,,
1226.345,29,Timer Event,After_Reward_Timer,,9,1,Value,0,,,,,,,,
1226.345,16,Variable Event,Reward_counter,,9,1,Value,43,,,,,,,,
1226.345,21,Group Change Event,Group Change,,9,1,New Group,35,,,,,,,,
1226.783,39,Input Transition Off Event,Tray #1,,35,0,,,,,,,,,,
1227.067,38,Input Transition On Event,BIRBeam #1,,35,0,,,,,,,,,,
1227.156,39,Input Transition Off Event,BIRBeam #1,,35,0,,,,,,,,,,
1228.345,1,Condition Event,AfterReward_Pause,,35,0,,,,,,,,,,
1228.345,29,Timer Event,ITI_Timer,,35,1,Value,0,,,,,,,,
1228.345,16,Variable Event,After_Reward_Timer,,35,1,Value,2,,,,,,,,
1228.345,16,Variable Event,After_Reward_Timer,,35,1,Value,0,,,,,,,,
1228.345,21,Group Change Event,Group Change,,35,1,New Group,10,,,,,,,,
1233.345,1,Condition Event,Next trial,,10,0,,,,,,,,,,
1233.345,16,Variable Event,ITI_Timer,,10,1,Value,5,,,,,,,,
1233.345,16,Variable Event,ITI_Timer,,10,1,Value,0,,,,,,,,
1233.345,16,Variable Event,SkipTrial_inc,,10,1,Value,0,,,,,,,,
1233.345,16,Variable Event,First_Analysis,,10,1,Value,1,,,,,,,,
1233.345,16,Variable Event,Hold_Timer,,10,1,Value,0.558,,,,,,,,
1233.345,16,Variable Event,Hold_Timer,,10,1,Value,0,,,,,,,,
1233.345,16,Variable Event,zzRT_Timer,,10,1,Value,0.359,,,,,,,,
1233.345,16,Variable Event,zzRT_Timer,,10,1,Value,0,,,,,,,,
1233.345,16,Variable Event,zzMT_Timer,,10,1,Value,0.299,,,,,,,,
1233.345,16,Variable Event,zzMT_Timer,,10,1,Value,0,,,,,,,,
1233.345,21,Group Change Event,Group Change,,10,1,New Group,27,,,,,,,,
1233.345,1,Condition Event,Change Hold Time,,27,0,,,,,,,,,,
1233.345,16,Variable Event,Hold_Time_Adjuster,,27,1,Value,0.176,,,,,,,,
1233.345,21,Group Change Event,Group Change,,27,1,New Group,3,,,,,,,,
1233.345,1,Condition Event,After 10 trials,,3,0,,,,,,,,,,
1233.345,16,Variable Event,All_Trials_Counter,,3,1,Value,80,,,,,,,,
1233.345,16,Variable Event,_Trial_Counter,,3,1,Value,80,,,,,,,,
1233.345,16,Variable Event,Correct_Percent,,3,1,Value,43,,,,,,,,
1233.345,16,Variable Event,Correct_Percent,,3,1,Value,0.538,,,,,,,,
1233.345,16,Variable Event,Correct_Percent,,3,1,Value,53.75,,,,,,,,
1233.345,16,Variable Event,Accuracy_NoAE,,3,1,Value,43,,,,,,,,
1233.345,16,Variable Event,Accuracy_NoAE,,3,1,Value,0.581,,,,,,,,
1233.345,16,Variable Event,Accuracy_NoAE,,3,1,Value,58.108,,,,,,,,
1233.345,16,Variable Event,Validity,,3,1,Value,1,,,,,,,,
1233.345,19,List Change - Next Value,Validity_List,,3,2,Index,76,Value,1,,,,,,
1233.345,21,Group Change Event,Group Change,,3,1,New Group,17,,,,,,,,
1233.345,1,Condition Event,Select Invalid Trials,,17,0,,,,,,,,,,
1233.345,16,Variable Event,Trial_Type,,17,1,Value,313,,,,,,,,
1233.345,19,List Change - Next Value,Invalid_Trials,,17,2,Index,1,Value,131,,,,,,
1233.345,16,Variable Event,Tone_Cue,,17,1,Value,0,,,,,,,,
1233.345,19,List Change - Next Value,Invalid_Tone_Cue,,17,2,Index,8,Value,1,,,,,,
1233.345,21,Group Change Event,Group Change,,17,1,New Group,4,,,,,,,,
1233.345,1,Condition Event,Select Trial Type,,4,0,,,,,,,,,,
1233.345,32,Whisker - Display Image,Posner task,Image,4,2,Position,4,CentralStimulus,0,,,,,,
1233.345,16,Variable Event,aTrial_Set,,4,1,Value,313,,,,,,,,
1233.345,16,Variable Event,aTone_Set,,4,1,Value,0,,,,,,,,
1233.345,16,Variable Event,Hold_Time,,4,1,Value,0.176,,,,,,,,
1233.345,21,Group Change Event,Group Change,,4,1,New Group,5,,,,,,,,
1233.345,1,Condition Event,Trial set 313,,5,0,,,,,,,,,,
1233.345,16,Variable Event,Cue_Position,,5,1,Value,3,,,,,,,,
1233.345,16,Variable Event,Target_Position,,5,1,Value,1,,,,,,,,
1233.345,16,Variable Event,Incorrect_Position,,5,1,Value,3,,,,,,,,
1233.345,21,Group Change Event,Group Change,,5,1,New Group,15,,,,,,,,
1235.421,38,Input Transition On Event,BIRBeam #1,,15,0,,,,,,,,,,
1235.45,39,Input Transition Off Event,BIRBeam #1,,15,0,,,,,,,,,,
1235.617,38,Input Transition On Event,FIRBeam #1,,15,0,,,,,,,,,,
1235.671,39,Input Transition Off Event,FIRBeam #1,,15,0,,,,,,,,,,
1235.688,38,Input Transition On Event,FIRBeam #1,,15,0,,,,,,,,,,
1235.737,39,Input Transition Off Event,FIRBeam #1,,15,0,,,,,,,,,,
1235.892,30,Touch Down Event,Posner task,,15,4,Position,4,CentralStimulus,0,CoordX,82,CoordY,57,,
1235.892,1,Condition Event,Display Cue_No Tone,,15,0,,,,,,,,,,
1235.892,32,Whisker - Display Image,Posner task,Image,15,2,Position,4,dim,2,,,,,,
1235.892,32,Whisker - Display Image,Posner task,Image,15,2,Position,3,Cue,3,,,,,,
1235.892,29,Timer Event,Hold_Timer,,15,1,Value,0,,,,,,,,
1235.892,21,Group Change Event,Group Change,,15,1,New Group,37,,,,,,,,
1236.042,1,Condition Event,Hold_Cue,,37,0,,,,,,,,,,
1236.042,32,Whisker - Display Image,Posner task,Background,37,2,Position,3,Image 1,0,,,,,,
1236.042,4,Output Off Event,Sound_On #1,,37,0,,,,,,,,,,
1236.042,3,Output On Event,White_Noise_Off #1,,37,0,,,,,,,,,,
1236.042,21,Group Change Event,Group Change,,37,1,New Group,16,,,,,,,,
1236.069,1,Condition Event,Hold_CTI,,16,0,,,,,,,,,,
1236.069,32,Whisker - Display Image,Posner task,Image,16,2,Position,1,Target,1,,,,,,
1236.069,16,Variable Event,Hold_Failure_Counter,,16,1,Value,0,,,,,,,,
1236.069,29,Timer Event,zzRT_Timer,,16,1,Value,0,,,,,,,,
1236.069,29,Timer Event,Target_Timer,,16,1,Value,0,,,,,,,,
1236.069,21,Group Change Event,Group Change,,16,1,New Group,7,,,,,,,,
1236.462,38,Input Transition On Event,FIRBeam #1,,7,0,,,,,,,,,,
1236.522,31,Touch Up Event,Posner task,,7,4,Position,4,dim,2,CoordX,68,CoordY,66,,
1236.522,1,Condition Event,Leave_During Target,,7,0,,,,,,,,,,
1236.522,32,Whisker - Display Image,Posner task,Background,7,2,Position,4,Image 1,0,,,,,,
1236.522,16,Variable Event,zzRT_Timer,,7,1,Value,0.454,,,,,,,,
1236.522,16,Variable Event,Hold_Timer,,7,1,Value,0.63,,,,,,,,
1236.522,29,Timer Event,zzMT_Timer,,7,1,Value,0,,,,,,,,
1236.522,21,Group Change Event,Group Change,,7,1,New Group,25,,,,,,,,
1236.701,30,Touch Down Event,Posner task,,25,4,Position,1,Target,1,CoordX,112,CoordY,128,,
1236.701,1,Condition Event,Correct_Leaving During Target,,25,0,,,,,,,,,,
1236.701,32,Whisker - Display Image,Posner task,Background,25,2,Position,1,Image 1,0,,,,,,
1236.701,7,Pulse Output Event,Feeder #1,,25,1,Duration,0.28,,,,,,,,
1236.701,3,Output On Event,TrayLight #1,,25,0,,,,,,,,,,
1236.701,7,Pulse Output Event,Sound_On #1,,25,1,Duration,1,,,,,,,,
1236.701,16,Variable Event,Target_Timer,,25,1,Value,0.633,,,,,,,,
1236.701,16,Variable Event,Target_Timer,,25,1,Value,0,,,,,,,,
1236.701,16,Variable Event,zzMT_Timer,,25,1,Value,0.179,,,,,,,,
1236.701,21,Group Change Event,Group Change,,25,1,New Group,9,,,,,,,,
1236.701,1,Condition Event,Increment Correct_Counter,,9,0,,,,,,,,,,
1236.701,16,Variable Event,zz_Correct_Counter,,9,1,Value,44,,,,,,,,
1236.701,16,Variable Event,Hold_Success_Counter,,9,1,Value,16,,,,,,,,
1236.701,16,Variable Event,aCounter_NoAE,,9,1,Value,75,,,,,,,,
1236.701,16,Variable Event,First_Analysis,,9,1,Value,0,,,,,,,,
1236.701,16,Variable Event,Change_Hold_Time,,9,1,Value,1,,,,,,,,
1236.701,61,Group Maintain Event,Group Change,,9,1,New Group,9,,,,,,,,
1237.143,31,Touch Up Event,Posner task,,9,4,Position,1,Image 1,0,CoordX,128,CoordY,175,,
1237.333,39,Input Transition Off Event,FIRBeam #1,,9,0,,,,,,,,,,
1237.455,38,Input Transition On Event,BIRBeam #1,,9,0,,,,,,,,,,
1237.653,39,Input Transition Off Event,BIRBeam #1,,9,0,,,,,,,,,,
1238.141,38,Input Transition On Event,Tray #1,,9,0,,,,,,,,,,
1238.141,1,Condition Event,Reward Collected,,9,0,,,,,,,,,,
1238.141,4,Output Off Event,TrayLight #1,,9,0,,,,,,,,,,
1238.141,29,Timer Event,After_Reward_Timer,,9,1,Value,0,,,,,,,,
1238.141,16,Variable Event,Reward_counter,,9,1,Value,44,,,,,,,,
1238.141,21,Group Change Event,Group Change,,9,1,New Group,35,,,,,,,,
1239.726,39,Input Transition Off Event,Tray #1,,35,0,,,,,,,,,,
1240.108,38,Input Transition On Event,FIRBeam #1,,35,0,,,,,,,,,,
1240.141,1,Condition Event,AfterReward_Pause,,35,0,,,,,,,,,,
1240.141,29,Timer Event,ITI_Timer,,35,1,Value,0,,,,,,,,
1240.141,16,Variable Event,After_Reward_Timer,,35,1,Value,2,,,,,,,,
1240.141,16,Variable Event,After_Reward_Timer,,35,1,Value,0,,,,,,,,
1240.141,21,Group Change Event,Group Change,,35,1,New Group,10,,,,,,,,
1240.186,39,Input Transition Off Event,FIRBeam #1,,10,0,,,,,,,,,,
1240.567,38,Input Transition On Event,FIRBeam #1,,10,0,,,,,,,,,,
1240.819,39,Input Transition Off Event,FIRBeam #1,,10,0,,,,,,,,,,
1245.141,1,Condition Event,Next trial,,10,0,,,,,,,,,,
1245.141,16,Variable Event,ITI_Timer,,10,1,Value,5,,,,,,,,
1245.141,16,Variable Event,ITI_Timer,,10,1,Value,0,,,,,,,,
1245.141,16,Variable Event,SkipTrial_inc,,10,1,Value,0,,,,,,,,
1245.141,16,Variable Event,First_Analysis,,10,1,Value,1,,,,,,,,
1245.141,16,Variable Event,Hold_Timer,,10,1,Value,0.63,,,,,,,,
1245.141,16,Variable Event,Hold_Timer,,10,1,Value,0,,,,,,,,
1245.141,16,Variable Event,zzRT_Timer,,10,1,Value,0.454,,,,,,,,
1245.141,16,Variable Event,zzRT_Timer,,10,1,Value,0,,,,,,,,
1245.141,16,Variable Event,zzMT_Timer,,10,1,Value,0.179,,,,,,,,
1245.141,16,Variable Event,zzMT_Timer,,10,1,Value,0,,,,,,,,
1245.141,21,Group Change Event,Group Change,,10,1,New Group,27,,,,,,,,
1245.141,1,Condition Event,Change Hold Time,,27,0,,,,,,,,,,
1245.141,16,Variable Event,Hold_Time_Adjuster,,27,1,Value,0.195,,,,,,,,
1245.141,21,Group Change Event,Group Change,,27,1,New Group,3,,,,,,,,
1245.141,1,Condition Event,After 10 trials,,3,0,,,,,,,,,,
1245.141,16,Variable Event,All_Trials_Counter,,3,1,Value,81,,,,,,,,
1245.141,16,Variable Event,_Trial_Counter,,3,1,Value,81,,,,,,,,
1245.141,16,Variable Event,Correct_Percent,,3,1,Value,44,,,,,,,,
1245.141,16,Variable Event,Correct_Percent,,3,1,Value,0.543,,,,,,,,
1245.141,16,Variable Event,Correct_Percent,,3,1,Value,54.321,,,,,,,,
1245.141,16,Variable Event,Accuracy_NoAE,,3,1,Value,44,,,,,,,,
1245.141,16,Variable Event,Accuracy_NoAE,,3,1,Value,0.587,,,,,,,,
1245.141,16,Variable Event,Accuracy_NoAE,,3,1,Value,58.667,,,,,,,,
1245.141,16,Variable Event,Validity,,3,1,Value,1,,,,,,,,
1245.141,19,List Change - Next Value,Validity_List,,3,2,Index,77,Value,0,,,,,,
1245.141,21,Group Change Event,Group Change,,3,1,New Group,17,,,,,,,,
1245.141,1,Condition Event,Select Invalid Trials,,17,0,,,,,,,,,,
1245.141,16,Variable Event,Trial_Type,,17,1,Value,131,,,,,,,,
1245.141,19,List Change - Next Value,Invalid_Trials,,17,2,Index,4,Value,131,,,,,,
1245.141,16,Variable Event,Tone_Cue,,17,1,Value,1,,,,,,,,
1245.141,19,List Change - Next Value,Invalid_Tone_Cue,,17,2,Index,3,Value,0,,,,,,
1245.141,21,Group Change Event,Group Change,,17,1,New Group,4,,,,,,,,
1245.141,1,Condition Event,Select Trial Type,,4,0,,,,,,,,,,
1245.141,32,Whisker - Display Image,Posner task,Image,4,2,Position,4,CentralStimulus,0,,,,,,
1245.141,16,Variable Event,aTrial_Set,,4,1,Value,131,,,,,,,,
1245.141,16,Variable Event,aTone_Set,,4,1,Value,1,,,,,,,,
1245.141,16,Variable Event,Hold_Time,,4,1,Value,0.195,,,,,,,,
1245.141,21,Group Change Event,Group Change,,4,1,New Group,5,,,,,,,,
1245.141,1,Condition Event,Trial set 131,,5,0,,,,,,,,,,
1245.141,16,Variable Event,Cue_Position,,5,1,Value,1,,,,,,,,
1245.141,16,Variable Event,Target_Position,,5,1,Value,3,,,,,,,,
1245.141,16,Variable Event,Incorrect_Position,,5,1,Value,1,,,,,,,,
1245.141,21,Group Change Event,Group Change,,5,1,New Group,15,,,,,,,,
1246.015,30,Touch Down Event,Posner task,,15,4,Position,2,Image 1,0,CoordX,36,CoordY,159,,
1246.973,31,Touch Up Event,Posner task,,15,4,Position,4,CentralStimulus,0,CoordX,50,CoordY,58,,
1247.072,30,Touch Down Event,Posner task,,15,4,Position,4,CentralStimulus,0,CoordX,63,CoordY,63,,
1247.073,1,Condition Event,Display Cue_Tone,,15,0,,,,,,,,,,
1247.073,32,Whisker - Display Image,Posner task,Image,15,2,Position,4,dim,2,,,,,,
1247.073,4,Output Off Event,White_Noise_Off #1,,15,0,,,,,,,,,,
1247.073,3,Output On Event,Sound_On #1,,15,0,,,,,,,,,,
1247.073,32,Whisker - Display Image,Posner task,Image,15,2,Position,1,Cue,3,,,,,,
1247.073,29,Timer Event,Hold_Timer,,15,1,Value,0,,,,,,,,
1247.073,21,Group Change Event,Group Change,,15,1,New Group,37,,,,,,,,
1247.223,1,Condition Event,Hold_Cue,,37,0,,,,,,,,,,
1247.223,32,Whisker - Display Image,Posner task,Background,37,2,Position,1,Image 1,0,,,,,,
1247.223,4,Output Off Event,Sound_On #1,,37,0,,,,,,,,,,
1247.223,3,Output On Event,White_Noise_Off #1,,37,0,,,,,,,,,,
1247.223,21,Group Change Event,Group Change,,37,1,New Group,16,,,,,,,,
1247.268,1,Condition Event,Hold_CTI,,16,0,,,,,,,,,,
1247.268,32,Whisker - Display Image,Posner task,Image,16,2,Position,3,Target,1,,,,,,
1247.268,16,Variable Event,Hold_Failure_Counter,,16,1,Value,0,,,,,,,,
1247.268,29,Timer Event,zzRT_Timer,,16,1,Value,0,,,,,,,,
1247.268,29,Timer Event,Target_Timer,,16,1,Value,0,,,,,,,,
1247.268,21,Group Change Event,Group Change,,16,1,New Group,7,,,,,,,,
1247.628,31,Touch Up Event,Posner task,,7,4,Position,4,dim,2,CoordX,56,CoordY,66,,
1247.629,1,Condition Event,Leave_During Target,,7,0,,,,,,,,,,
1247.629,32,Whisker - Display Image,Posner task,Background,7,2,Position,4,Image 1,0,,,,,,
1247.629,16,Variable Event,zzRT_Timer,,7,1,Value,0.36,,,,,,,,
1247.629,16,Variable Event,Hold_Timer,,7,1,Value,0.555,,,,,,,,
1247.629,29,Timer Event,zzMT_Timer,,7,1,Value,0,,,,,,,,
1247.629,21,Group Change Event,Group Change,,7,1,New Group,25,,,,,,,,
1247.694,38,Input Transition On Event,FIRBeam #1,,25,0,,,,,,,,,,
1247.877,39,Input Transition Off Event,FIRBeam #1,,25,0,,,,,,,,,,
1247.946,30,Touch Down Event,Posner task,,25,4,Position,1,Image 1,0,CoordX,82,CoordY,139,,
1247.947,1,Condition Event,Incorrect_Leaving During Target,,25,0,,,,,,,,,,
1247.947,32,Whisker - Display Image,Posner task,Background,25,2,Position,3,Image 1,0,,,,,,
1247.947,16,Variable Event,Timeout,,25,1,Value,1,,,,,,,,
1247.947,16,Variable Event,Target_Timer,,25,1,Value,0.679,,,,,,,,
1247.947,16,Variable Event,Target_Timer,,25,1,Value,0,,,,,,,,
1247.947,16,Variable Event,zzMT_Timer,,25,1,Value,0.318,,,,,,,,
1247.947,21,Group Change Event,Group Change,,25,1,New Group,32,,,,,,,,
1247.947,1,Condition Event,Increment_IncorrectError,,32,0,,,,,,,,,,
1247.947,16,Variable Event,zz_Incorrect_Counter,,32,1,Value,24,,,,,,,,
1247.947,16,Variable Event,aCounter_NoAE,,32,1,Value,76,,,,,,,,
1247.947,16,Variable Event,Change_Hold_Time,,32,1,Value,1,,,,,,,,
1247.947,21,Group Change Event,Group Change,,32,1,New Group,11,,,,,,,,
1247.947,1,Condition Event,Time Out,,11,0,,,,,,,,,,
1247.947,32,Whisker - Display Image,Posner task,Background,11,2,Position,4,Image 1,0,,,,,,
1247.947,32,Whisker - Display Image,Posner task,Background,11,2,Position,1,Image 1,0,,,,,,
1247.947,32,Whisker - Display Image,Posner task,Background,11,2,Position,3,Image 1,0,,,,,,
1247.947,1,Condition Event,TO Houselight On,,11,0,,,,,,,,,,
1247.947,3,Output On Event,HouseLight #1,,11,0,,,,,,,,,,
1247.947,16,Variable Event,Timeout,,11,1,Value,0,,,,,,,,
1247.947,29,Timer Event,Time_Out_Timer,,11,1,Value,0,,,,,,,,
1247.947,61,Group Maintain Event,Group Change,,11,1,New Group,11,,,,,,,,
1247.947,1,Condition Event,TO Houselight On,,11,0,,,,,,,,,,
1247.947,3,Output On Event,HouseLight #1,,11,0,,,,,,,,,,
1247.947,21,Group Change Event,Group Change,,11,1,New Group,13,,,,,,,,
1248.229,38,Input Transition On Event,FIRBeam #1,,13,0,,,,,,,,,,
1248.233,31,Touch Up Event,Posner task,,13,4,Position,1,Image 1,0,CoordX,87,CoordY,145,,
1248.264,39,Input Transition Off Event,FIRBeam #1,,13,0,,,,,,,,,,
1248.424,38,Input Transition On Event,FIRBeam #1,,13,0,,,,,,,,,,
1248.897,39,Input Transition Off Event,FIRBeam #1,,13,0,,,,,,,,,,
1249.223,38,Input Transition On Event,FIRBeam #1,,13,0,,,,,,,,,,
1252.026,39,Input Transition Off Event,FIRBeam #1,,13,0,,,,,,,,,,
1252.387,38,Input Transition On Event,Tray #1,,13,0,,,,,,,,,,
1252.459,39,Input Transition Off Event,Tray #1,,13,0,,,,,,,,,,
1252.947,1,Condition Event,Time Out End,,13,0,,,,,,,,,,
1252.947,16,Variable Event,Time_Out_Timer,,13,1,Value,5,,,,,,,,
1252.947,16,Variable Event,Time_Out_Timer,,13,1,Value,0,,,,,,,,
1252.947,29,Timer Event,ITI_Timer,,13,1,Value,0,,,,,,,,
1252.947,21,Group Change Event,Group Change,,13,1,New Group,14,,,,,,,,
1252.947,1,Condition Event,Reset Houselight off,,14,0,,,,,,,,,,
1252.947,4,Output Off Event,HouseLight #1,,14,0,,,,,,,,,,
1252.947,21,Group Change Event,Group Change,,14,1,New Group,10,,,,,,,,
1257.947,1,Condition Event,Next trial,,10,0,,,,,,,,,,
1257.947,16,Variable Event,ITI_Timer,,10,1,Value,5,,,,,,,,
1257.947,16,Variable Event,ITI_Timer,,10,1,Value,0,,,,,,,,
1257.947,16,Variable Event,SkipTrial_inc,,10,1,Value,0,,,,,,,,
1257.947,16,Variable Event,First_Analysis,,10,1,Value,1,,,,,,,,
1257.947,16,Variable Event,Hold_Timer,,10,1,Value,0.555,,,,,,,,
1257.947,16,Variable Event,Hold_Timer,,10,1,Value,0,,,,,,,,
1257.947,16,Variable Event,zzRT_Timer,,10,1,Value,0.36,,,,,,,,
1257.947,16,Variable Event,zzRT_Timer,,10,1,Value,0,,,,,,,,
1257.947,16,Variable Event,zzMT_Timer,,10,1,Value,0.318,,,,,,,,
1257.947,16,Variable Event,zzMT_Timer,,10,1,Value,0,,,,,,,,
1257.947,21,Group Change Event,Group Change,,10,1,New Group,27,,,,,,,,
1257.947,1,Condition Event,Change Hold Time,,27,0,,,,,,,,,,
1257.947,16,Variable Event,Hold_Time_Adjuster,,27,1,Value,0.182,,,,,,,,
1257.947,21,Group Change Event,Group Change,,27,1,New Group,3,,,,,,,,
1257.947,1,Condition Event,After 10 trials,,3,0,,,,,,,,,,
1257.947,16,Variable Event,All_Trials_Counter,,3,1,Value,82,,,,,,,,
1257.947,16,Variable Event,_Trial_Counter,,3,1,Value,82,,,,,,,,
1257.947,16,Variable Event,Correct_Percent,,3,1,Value,44,,,,,,,,
1257.947,16,Variable Event,Correct_Percent,,3,1,Value,0.537,,,,,,,,
1257.947,16,Variable Event,Correct_Percent,,3,1,Value,53.659,,,,,,,,
1257.947,16,Variable Event,Accuracy_NoAE,,3,1,Value,44,,,,,,,,
1257.947,16,Variable Event,Accuracy_NoAE,,3,1,Value,0.579,,,,,,,,
1257.947,16,Variable Event,Accuracy_NoAE,,3,1,Value,57.895,,,,,,,,
1257.947,16,Variable Event,Validity,,3,1,Value,0,,,,,,,,
1257.947,19,List Change - Next Value,Validity_List,,3,2,Index,78,Value,1,,,,,,
1257.947,21,Group Change Event,Group Change,,3,1,New Group,17,,,,,,,,
1257.947,1,Condition Event,Select Valid Trials,,17,0,,,,,,,,,,
1257.947,16,Variable Event,Trial_Type,,17,1,Value,331,,,,,,,,
1257.947,19,List Change - Next Value,Valid_Trials,,17,2,Index,2,Value,113,,,,,,
1257.947,16,Variable Event,Tone_Cue,,17,1,Value,0,,,,,,,,
1257.947,19,List Change - Next Value,Valid_Tone_Cue,,17,2,Index,2,Value,0,,,,,,
1257.947,21,Group Change Event,Group Change,,17,1,New Group,4,,,,,,,,
1257.947,1,Condition Event,Select Trial Type,,4,0,,,,,,,,,,
1257.947,32,Whisker - Display Image,Posner task,Image,4,2,Position,4,CentralStimulus,0,,,,,,
1257.947,16,Variable Event,aTrial_Set,,4,1,Value,331,,,,,,,,
1257.947,16,Variable Event,aTone_Set,,4,1,Value,0,,,,,,,,
1257.947,16,Variable Event,Hold_Time,,4,1,Value,0.182,,,,,,,,
1257.947,21,Group Change Event,Group Change,,4,1,New Group,5,,,,,,,,
1257.947,1,Condition Event,Trial set 331,,5,0,,,,,,,,,,
1257.947,16,Variable Event,Cue_Position,,5,1,Value,3,,,,,,,,
1257.947,16,Variable Event,Target_Position,,5,1,Value,3,,,,,,,,
1257.947,16,Variable Event,Incorrect_Position,,5,1,Value,1,,,,,,,,
1257.947,21,Group Change Event,Group Change,,5,1,New Group,15,,,,,,,,
1258.411,30,Touch Down Event,Posner task,,15,4,Position,4,CentralStimulus,0,CoordX,68,CoordY,48,,
1258.412,1,Condition Event,Display Cue_No Tone,,15,0,,,,,,,,,,
1258.412,32,Whisker - Display Image,Posner task,Image,15,2,Position,4,dim,2,,,,,,
1258.412,32,Whisker - Display Image,Posner task,Image,15,2,Position,3,Cue,3,,,,,,
1258.412,29,Timer Event,Hold_Timer,,15,1,Value,0,,,,,,,,
1258.412,21,Group Change Event,Group Change,,15,1,New Group,37,,,,,,,,
1258.562,1,Condition Event,Hold_Cue,,37,0,,,,,,,,,,
1258.562,32,Whisker - Display Image,Posner task,Background,37,2,Position,3,Image 1,0,,,,,,
1258.562,4,Output Off Event,Sound_On #1,,37,0,,,,,,,,,,
1258.562,3,Output On Event,White_Noise_Off #1,,37,0,,,,,,,,,,
1258.562,21,Group Change Event,Group Change,,37,1,New Group,16,,,,,,,,
1258.594,1,Condition Event,Hold_CTI,,16,0,,,,,,,,,,
1258.594,32,Whisker - Display Image,Posner task,Image,16,2,Position,3,Target,1,,,,,,
1258.594,16,Variable Event,Hold_Failure_Counter,,16,1,Value,0,,,,,,,,
1258.594,29,Timer Event,zzRT_Timer,,16,1,Value,0,,,,,,,,
1258.594,29,Timer Event,Target_Timer,,16,1,Value,0,,,,,,,,
1258.594,21,Group Change Event,Group Change,,16,1,New Group,7,,,,,,,,
1258.853,31,Touch Up Event,Posner task,,7,4,Position,4,dim,2,CoordX,70,CoordY,66,,
1258.853,1,Condition Event,Leave_During Target,,7,0,,,,,,,,,,
1258.853,32,Whisker - Display Image,Posner task,Background,7,2,Position,4,Image 1,0,,,,,,
1258.853,16,Variable Event,zzRT_Timer,,7,1,Value,0.26,,,,,,,,
1258.853,16,Variable Event,Hold_Timer,,7,1,Value,0.442,,,,,,,,
1258.853,29,Timer Event,zzMT_Timer,,7,1,Value,0,,,,,,,,
1258.853,21,Group Change Event,Group Change,,7,1,New Group,25,,,,,,,,
1259.052,30,Touch Down Event,Posner task,,25,4,Position,1,Image 1,0,CoordX,142,CoordY,112,,
1259.052,1,Condition Event,Incorrect_Leaving During Target,,25,0,,,,,,,,,,
1259.052,32,Whisker - Display Image,Posner task,Background,25,2,Position,3,Image 1,0,,,,,,
1259.052,16,Variable Event,Timeout,,25,1,Value,1,,,,,,,,
1259.052,16,Variable Event,Target_Timer,,25,1,Value,0.459,,,,,,,,
1259.052,16,Variable Event,Target_Timer,,25,1,Value,0,,,,,,,,
1259.052,16,Variable Event,zzMT_Timer,,25,1,Value,0.199,,,,,,,,
1259.052,21,Group Change Event,Group Change,,25,1,New Group,32,,,,,,,,
1259.052,1,Condition Event,Increment_IncorrectError,,32,0,,,,,,,,,,
1259.052,16,Variable Event,zz_Incorrect_Counter,,32,1,Value,25,,,,,,,,
1259.052,16,Variable Event,aCounter_NoAE,,32,1,Value,77,,,,,,,,
