1624.525,31,Touch Up Event,Bussey Mouse Operant Mode 2 x 1 x low,,9,2,Position,1,Image 1,0
1624.544,30,Touch Down Event,Bussey Mouse Operant Mode 2 x 1 x low,,9,2,Position,1,Image 1,0
1624.545,1,Condition Event,Left Screen Touches,,9,0,,,,
1624.545,16,Variable Event,Left_Touches_during_ITI,,9,1,Value,38,,
1624.545,61,Group Maintain Event,Group Change,,9,1,New Group,9,,
1624.564,31,Touch Up Event,Bussey Mouse Operant Mode 2 x 1 x low,,9,2,Position,1,Image 1,0
1625.733,38,Input Transition On Event,FIRBeam #1,,9,0,,,,
1626.144,39,Input Transition Off Event,FIRBeam #1,,9,0,,,,
1633.714,38,Input Transition On Event,FIRBeam #1,,9,0,,,,
1635.895,39,Input Transition Off Event,FIRBeam #1,,9,0,,,,
1635.993,38,Input Transition On Event,FIRBeam #1,,9,0,,,,
1636.587,1,Condition Event,Next trial,,9,0,,,,
